ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Label
train_00000.png,0.0013290564804114122,720.3433180424315,0.11625016544810972,407.5765144704766,0.11953857640749092,356.2311325924247,909.9627398394592,6.8385848513358996,12.08671212927491,0.0003592169215924813,5.405792488425562,-0.0911421985546233,0.46351989245983916,0
train_00001.png,0.0015228641768314688,86.7337116133217,0.9156318428368221,513.9195879595735,0.2035669496731439,356.4275879051378,1968.9446402249519,7.325674244840345,11.142417290647531,0.0005082485556629951,3.976874772602135,-0.26748917640272474,0.9617305395399576,1
train_00002.png,0.004512809809690011,3.1459004441708815,0.9957977820668026,374.37583717372735,0.5192056066501954,361.3728425841424,1494.3574482507315,6.923577881042187,8.651670767427186,0.0012795245115415999,1.9629326501469464,-0.5596494956524126,0.9990509329980302,1
train_00003.png,0.0035732713018683335,4.1366056832800995,0.9971275483254675,720.4217529466416,0.5008565692488488,413.7928313945262,2877.5504061032752,7.474864585588713,9.298291244623474,0.0011306809762358574,2.133283008110276,-0.5866152837929278,0.9996406882455784,5
train_00004.png,0.0035126153301876187,2.4910700442507316,0.9973114945725243,463.4889237779347,0.5551597155542218,408.8208320563117,1851.4646250674805,7.296254807968217,8.83968563463412,0.0013309614912035259,1.832902248343258,-0.6155964604961395,0.9997029439947777,5
train_00005.png,0.002377161303489638,3.590721153846154,0.9973755973275307,684.4771548649464,0.5116787954976518,380.0567451134402,2734.317898305928,7.649530131423166,9.438598377818796,0.0012121638982421482,2.031729081969003,-0.597937260551541,0.9997398208993789,5
train_00006.png,0.0014180855660232623,519.0430229405107,0.2960057880436684,368.73877114680556,0.12823085598738332,336.6070726438686,955.9120616466523,6.879266049475865,11.902666175324757,0.0003744745957301867,5.173327174433804,-0.10021448631267253,0.5348750700093222,3
train_00007.png,0.006391845376357226,19.0837282212093,0.7574614693755412,39.342457531510334,0.2963233410392876,316.653308313089,138.28610190483988,5.515088523289372,8.479571286164813,0.0009482303029637181,3.059116674169444,-0.1908116019236242,0.8379068446089104,0
train_00008.png,0.0007270731342373689,1269.1749545431849,0.43534212922081444,1123.8619647115822,0.11108794217375548,308.50741134106084,3226.2729043031095,7.7603377423822355,13.280063970186315,0.0003424346507688246,5.773403724097287,-0.11739542025078281,0.6999551682976868,3
train_00009.png,0.002956552620689757,3.895672494676603,0.9980271440484038,987.6189337120763,0.5162304641574045,369.53380387534423,3946.5800623536275,7.665780212224828,9.417740320529823,0.00119535115896619,2.069857851369498,-0.6051118033369778,0.999753385054803,5
train_00010.png,0.0015899218590473983,472.13124457956235,0.21921746116946886,302.35832349373453,0.13065267940458417,302.07089326529706,737.3020493953529,6.683352389024578,11.645618007328371,0.00037901844492200604,5.107496555854315,-0.0965161824833667,0.493029325337454,3
train_00011.png,0.002667205306890841,4.062031125232898,0.9968270762042217,640.1517116464674,0.4906815441018598,405.835895779051,2556.544815460643,7.50424618710851,9.338732489341611,0.001132262663524568,2.1115520634916565,-0.5844371327153677,0.9996363163670685,5
train_00012.png,0.0009690182642022952,620.5240362434562,0.5486463658278787,687.4786579941182,0.1241166316248225,362.09567488962006,2129.390595733009,7.485021879799444,12.599534741261353,0.0003677319770188392,5.275435714813472,-0.13090320757443907,0.7347839353834753,3
train_00013.png,0.002147372205874466,195.52960042642613,0.5010157871799572,195.9479232253711,0.17147810216511722,332.29732020356704,588.2620924750372,6.54678945542815,10.832116614246935,0.00045877782145808927,4.392178410833397,-0.1453866203099844,0.6555930889975758,3
train_00014.png,0.01790337353514805,8.354949510912961,0.9958430144008183,1004.6369793383946,0.46278685368089845,422.2617061413746,4010.1929678426263,7.189595022387426,9.266242459445493,0.000923511411186041,2.54732962729147,-0.541766058711779,0.9991346278635798,1
train_00015.png,0.002089240877995595,20.537255373303157,0.9764387307854661,435.819241404302,0.30928317454548326,340.22722865408184,1722.7397102439013,7.256355118655364,10.14517091840554,0.0007272463635321525,3.058224231110751,-0.4005387913800637,0.9936602847793944,1
train_00016.png,0.0015429971124787533,44.525928821754924,0.9553632312893101,498.6627702065189,0.2427578271025531,350.0910379859289,1950.1251520043118,7.38431264253798,10.797965303151214,0.0005890884961495383,3.560831142371323,-0.33363339271150766,0.9862090518158424,1
train_00017.png,0.003303251837936997,16.477131202311234,0.9554078952583235,184.76939831856782,0.32402174421573454,309.46294880253475,722.6004620719569,6.648740000575246,9.435161798956567,0.0008394997044311534,2.941197937691605,-0.3570989895139476,0.9842625286829751,1
train_00018.png,0.004021252405501506,2.4327685265282586,0.9981443147582707,656.5287148809416,0.5847558988433634,368.95983838793893,2623.682090997228,7.3973114961565605,8.855403298280038,0.0013818501794948081,1.8068662185800488,-0.6338619904465863,0.9997779913302647,5
train_00019.png,0.003121672149820203,16.08567928755212,0.9622071916129035,212.97334208463005,0.33382998585136253,305.7838145031834,835.8076890509581,6.758469292735347,9.495948690433163,0.0008345867770711882,2.8887005758659656,-0.3770133579181706,0.9872614373124464,1
