ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Label
train_00000.png,0.0014599478769606541,611.1425058086014,0.1193234280719866,346.9820749303634,0.12289094954344347,337.95462509977034,776.7857939128153,6.722286761631609,11.867372583187198,0.00036579009963262827,5.295862077166801,-0.09093864576746881,0.45684873426274675,0
train_00001.png,0.0015810467266296267,93.2148720305429,0.8883607453418824,417.6410005294543,0.19650313068355568,359.21073123593766,1577.3491300872633,7.22066369763786,11.104017292017263,0.000501276366287858,4.01692085089063,-0.2477660128850616,0.946661002968888,1
train_00002.png,0.007042724305483407,3.113187896482125,0.9953750419525226,336.5252973060837,0.5233362733753182,353.71789647692367,1342.988001327851,6.527093009690912,8.2395664938182,0.0012516859348495365,1.9582434199150076,-0.5325402009488254,0.9980127590362705,1
train_00003.png,0.003320704622470972,4.762602433790257,0.9964982429387539,680.5116849089318,0.483303490862761,412.6344905746254,2717.2841372019498,7.490238931079005,9.411485685689732,0.0010829038801187267,2.214662999194231,-0.5723923407575107,0.9995660219294726,5
train_00004.png,0.0030992354034414084,2.85143654067962,0.9973525346036939,538.6014500722342,0.5373842308394325,406.8466086923117,2151.554363748247,7.411712400305141,9.038737647265233,0.0012699256027685459,1.9102917553161858,-0.6096710853269647,0.9997165260262506,5
train_00005.png,0.0024867146620723753,3.189947764173542,0.9976790637631809,687.4377653533185,0.525568400232818,376.1341078700618,2746.5611136490993,7.649684889981477,9.351055261526565,0.0012503554498656869,1.9634999002276952,-0.6109339236522306,0.9997810754096051,5
train_00006.png,0.0014007776112205934,576.1347726188887,0.3300702306764939,430.15808835545135,0.12696219796839722,330.4031395132731,1144.4975808028528,6.902467665882268,11.943760763764281,0.0003705241386998213,5.238860890607346,-0.10494697279904316,0.5812902310538978,3
train_00007.png,0.006169442572731536,19.278607363477064,0.7651069920926066,41.03569247518848,0.2946625096433743,319.8308171198918,144.86416253726705,5.549153480274194,8.520899576588828,0.0009272988019300484,3.064799483324629,-0.19396982330451443,0.8451005578107055,0
train_00008.png,0.0007791430761371268,1573.31492805097,0.31944663556456493,1155.9214578384294,0.10798856271091074,295.82433027922525,3050.3709033027085,7.681429165731034,13.24383366863729,0.00033658235632051957,5.915716776959493,-0.10814679692967454,0.6405666542347862,3
train_00009.png,0.003187303864843785,3.494046294139826,0.9979542856429846,854.2615953085999,0.5278844481491547,364.6561383860804,3413.5523349402533,7.575186409283398,9.24289090287069,0.0012529763439348167,1.9856347103923613,-0.6119824791506658,0.9997373480566188,5
train_00010.png,0.0017119022109450184,417.2659067241148,0.22990596411023276,270.9063971243508,0.1344447407652564,298.9138470055549,666.3596817732446,6.6073696106664475,11.487585752282287,0.0003855476676965518,5.0235831983550465,-0.09691055515176844,0.4895872249847849,3
